Name-CN,Name-EN,图标分类-CN,图标分类-EN,动效图标,图标预览,LTR,图标标签,UI 设计负责人
信号,signal,其它,Others,,image.png,是,信号源，消息，来信,齐奉飞
信号,signal-one,其它,Others,,image.png,否,信号源，消息，基站,常留留
信号强度,signal-strength,多媒体音乐,Music,,image.png,否,信号强度,金磊
信号塔,signal-tower,硬件,Hardware,,image.png,是,信号，发射器，接收器，电子卫星，检测器，探测仪，雷达，防御，干扰器,张晏
信号塔,signal-tower-one,建筑,Build,,image.png,否,电塔，网络塔，信号塔,王小犇
电话卡,sim,硬件,Hardware,,image.png,是,电话卡，sim 卡，5G 卡,常留留
储存卡,sim-card,硬件,Hardware,,image.png,是,移动卡，卡片，手机卡，流量卡，电话卡，芯片,张晏
单人床,single-bed,生活,Life,,image.png,否,单人床 睡觉 酒店 休息,金磊
正弦曲线,sinusoid,数据图表,Charts,,image.png,是,正玄曲线，科学，数学，教育，物理,金磊
吸管杯,sippy-cup,母婴儿童,Baby,,image.png,是,杯子，吸管,齐奉飞
六,six,手势动作,Hands,,image.png,是,六，手指，手势,陈子豪
圆形连接,six-circular-connection,抽象图形,Abstract,,image.png,否,圆形连接，原子，抽象,金磊
按键六,six-key,硬件,Hardware,,image.png,是,六，6，按键,齐奉飞
六个点,six-points,抽象图形,Abstract,,image.png,否,六个点，原子，抽象,金磊
滑板,skate,体育运动,Sports,,image.png,是,板，滑冰，溜冰，轮滑，滑行，滑走，运动，训练，技术，技巧，体育,梁超
冰鞋,skates,服饰,Clothes,,image.png,是,鞋子，靴子，滑冰鞋，棉鞋,马玉欣
溜冰鞋,skating,体育运动,Sports,,image.png,是,鞋子，滑冰，溜冰，轮滑，滑行，滑走，运动，训练，技术，技巧，体育,梁超
sketch,sketch,品牌,Brand,,image.png,否,sketch，logo，设计软件，应用，工具,
滑雪,skiing-nordic,体育运动,Sports,,image.png,是,滑车,
骷髅,skull,游戏,Game,,image.png,否,鼓楼，恐怖，危险，骨头,白明泽
附件,slave,硬件,Hardware,,image.png,是,数据，传输，链接,齐奉飞
树叶,sleaves,其它,Others,,image.png,是,叶子 树叶 叶 标本 植物 树木 草,齐奉飞
睡眠,sleep,基础,Base,,image.png,是,睡眠，夜晚，打呼噜，酣睡，休息，黑夜,常留留
睡觉,sleep-one,母婴儿童,Baby,,image.png,是,睡,齐奉飞
睡觉,sleep-two,其它,Others,,sleep-two.jpg,是,,杨威
幻灯片,slide,数据图表,Charts,,image.png,是,数据看版，销售提报，文稿演示，屏幕，投屏,常留留
幻灯片,slide-two,数据图表,Charts,,image.png,否,幻灯片，播放，PPT，投影,金磊
水平拖动,sliding-horizontal,箭头方向,Arrows,,image.png,否,水平拖动，双方向，方向，箭头，左右,金磊
垂直拖动,sliding-vertical,箭头方向,Arrows,,image.png,否,垂直拖动，双方向，方向，箭头，上下,金磊
轻微沮丧,slightly-frowning-face-whit-open-mouth,表情,Emoji,,image.png,否,轻微沮丧，表情，痛苦，纠结,金磊
微笑,slightly-smiling-face,表情,Emoji,,image.png,否,微笑，表情，开心,金磊
拖鞋,slippers,服饰,Clothes,,image.png,是,鞋子，凉鞋，拖鞋,马玉欣
拖鞋,slippers-one,服饰,Clothes,,image.png,是,鞋子，凉鞋，拖鞋,马玉欣
囧笑,sly-face-whit-smile,表情,Emoji,,image.png,否,囧笑，表情，尴尬,金磊
智能优化,smart-optimization,抽象图形,Abstract,,image.png,否,智能优化，抽象，圆环，花形,金磊
笑脸,smiling-face,表情,Emoji,,image.png,否,笑脸，表情,金磊
笑眯眼,smiling-face-with-squinting-eyes,表情,Emoji,,image.png,否,笑眯眼，表情，开心,金磊
小食,snacks,食品,Foods,,image.png,否,小吃，零食，食物，饮料，咖啡，奶茶，果汁,常留留
生肖蛇,snake-zodiac,动物,Animals,,snake-zodiac.jpg,是,,杨威
下雪,snow,天气,Weather,,image.png,是,雪,
雪花,snowflake,天气,Weather,,image.png,否,雪花，下雪，天气，寒冷，大雪,齐奉飞
雪人,snowman,其它,Others,,snowman.jpg,否,,杨威
泡泡,soap-bubble,化妆美妆,Makeups,,image.png,是,泡沫，气泡,齐奉飞
足球,soccer,体育运动,Sports,,image.png,否,踢足球，足球，运动，体育，运球，打球，踢，跑动，助攻,梁超
足球1,soccer-one,体育运动,Sports,,image.png,是,踢足球，足球，运动，体育，运球，过人，变向，射门，打球，踢，跑动，助攻,梁超
袜子,socks,服饰,Clothes,,image.png,是,袜子，服装，儿童袜,马玉欣
沙发,sofa,生活,Life,,image.png,否,沙发，家居，家具，装修,白明泽
沙发,sofa-two,生活,Life,,image.png,否,居家，home，家居，家具，装修，家装,常留留
垒球,softball,体育运动,Sports,,image.png,是,棒球，球类，球，弹性球，体育,梁超
太阳能,solar-energy,硬件,Hardware,,image.png,否,新能源，蓄电池，资源，能量,孟祥瑞
太阳能,solar-energy-one,工业,Industry,,image.png,否,灯具,齐奉飞
固态硬盘,solid-state-disk,硬件,Hardware,,image.png,是,储存，存储，硬盘，store,常留留
巫师帽,sorcerer-hat,服饰,Clothes,,image.png,是,帽子，尖角帽，哈利波特，魔法帽,马玉欣
排序,sort,箭头方向,Arrows,,image.png,否,排序，上下，顺序，排列,刘心乐
降序排序,sort-amount-down,编辑,Edit,,image.png,是,筛选，排序，降序，顺序,齐奉飞
升序排序,sort-amount-up,编辑,Edit,,image.png,是,筛选，排序，升序，顺序,齐奉飞
排序,sort-four,箭头方向,Arrows,,image.png,否,序列，排列，调整顺序，顺序，箭头,常留留
排序1,sort-one,箭头方向,Arrows,,image.png,是,顺序，排序，排列,刘心乐
排序3,sort-three,箭头方向,Arrows,,image.png,是,排序，上下，顺序，排列,刘心乐
排序2,sort-two,箭头方向,Arrows,,image.png,是,排序，上下，顺序，排列,刘心乐
音响,sound,硬件,Hardware,,image.png,是,声音，音乐，乐器，扩音器，喇叭,张晏
音响,sound-one,硬件,Hardware,,image.png,是,声音，音乐，乐器，扩音器，喇叭,孟祥瑞
音波,sound-wave,多媒体音乐,Music,,image.png,否,音频，音量，语音，录音，波纹，声音,齐奉飞
网页代码,source-code,办公文档,Office,,source-code.jpg,是,,杨威
榨汁机,soybean-milk-maker,食品,Foods,,image.png,是,榨汁机，榨汁，豆浆机，厨房厨具,胡玉娜
蜡烛沐浴,spa-candle,化妆美妆,Makeups,,image.png,是,蜡烛，烛光,齐奉飞
太空殖民地,space-colony,建筑,Build,,image.png,是,城楼，阁楼，房子，办公楼，建筑,王小犇
扳手,spanner,工业,Industry,,spanner.jpg,是,,杨威
音响,speaker,硬件,Hardware,,image.png,否,音乐，音响，设备，声音，家庭影院,常留留
喇叭,speaker-one,硬件,Hardware,,image.png,是,声音，音乐，乐器，扩音器，喇叭,张晏
速度,speed,时间日期,Time,,image.png,是,速率，速度表，仪表盘,刘心乐
速度,speed-one,时间日期,Time,,image.png,是,速率，速度表，仪表盘,刘心乐
精子,sperm,医疗健康,Health,,image.png,是,男科，生殖，繁衍,常留留
圆球,sphere,抽象图形,Abstract,,image.png,否,圆球，球体，地球，纬度,金磊
弹指,spider-man,手势动作,Hands,,image.png,是,弹手，手指，手势,陈子豪
钉鞋,spikedshoes,体育运动,Sports,,image.png,是,鞋子，跑步，运动，训练，技术，技巧，体育，鞋,梁超
陀螺,spinning-top,体育运动,Sports,,image.png,否,旋转，陀螺仪，转动，转，平衡，速度,梁超
分裂,split,编辑,Edit,,image.png,是,图层，双层，上层,夏立诚
分离,split-branch,抽象图形,Abstract,,image.png,是,分离，编辑，对比，抽象,金磊
拆分单元格,split-cells,编辑,Edit,,image.png,否,拆分单元格，表格，操作,常留留
左下分支,split-turn-down-left,链接,Connect,,image.png,是,思维导图，分支，分散,高亚栋
右下分支,split-turn-down-right,链接,Connect,,image.png,是,思维导图，分支，分散,高亚栋
铁勺,spoon,食品,Foods,,image.png,否,餐具，工具，勺子，铁勺,孔维佳
运动,sport,体育运动,Sports,,image.png,是,跑步，健康，活力,常留留
运动,sporting,体育运动,Sports,,sporting.jpg,是,,杨威
方形,square,几何图形,Graphics,,image.png,否,,齐奉飞
小方形,square-small,几何图形,Graphics,,image.png,否,,齐奉飞
SSD,ssd,硬件,Hardware,,image.png,是,储存器，服务器，管理器,齐奉飞
堆栈灯,stack-light,工业,Industry,,image.png,是,提示灯，导向灯,齐奉飞
邮票,stamp,编辑,Edit,,image.png,否,邮票,金磊
站起来,stand-up,其它,Others,,stand-up.jpg,是,,杨威
订书机,stapler,硬件,Hardware,,image.png,是,工具，打穿，订书，砌书,张晏
星星,star,编辑,Edit,是,image.png,否,收藏，已收藏，取消收藏，评分，评价，打分，星级，五角星,常留留
星星,star-one,品牌,Brand,,image.png,是,已收藏，取消收藏，评分，评价，打分，星级，qq空间,常留留
按开始时间排序,start-time-sort,数据图表,Charts,,image.png,是,排序，序列，按时间排序，开始,常留留
方向盘,steering-wheel,交通旅游,Travel,,image.png,否,方向盘 汽车,金磊
童车,steoller,母婴儿童,Baby,,image.png,是,车子，儿童车,齐奉飞
嵌套图形,stereo-nesting,抽象图形,Abstract,,image.png,是,嵌套图形，抽象，标志，logo,金磊
立体声,stereo-one,硬件,Hardware,,image.png,是,声音，音乐，乐器，扩音器，喇叭,孟祥瑞
立体透视,stereo-perspective,抽象图形,Abstract,,image.png,是,立体透视，立方体，容器，方形,金磊
听诊器,stethoscope,医疗健康,Health,,image.png,是,医疗，医生，治疗，监测，大夫，护士，药物,金磊
贴纸,stickers,美颜调整,Operate,,image.png,是,贴画，插图，壁纸,金磊
股市,stock-market,电商财产,Money,,image.png,是,阴线，阳线，股市图,齐奉飞
秒表,stopwatch,时间日期,Time,,image.png,是,倒计时 ，时间，描边,常留留
计时器,stopwatch-start,时间日期,Time,,image.png,是,计时器，倒计时，时间，表,白明泽
储存卡1,storage-card-one,硬件,Hardware,,image.png,是,U盘，硬盘，储存，硬件，移动，保存，文件，安全,张晏
储存卡2,storage-card-two,硬件,Hardware,,image.png,是,U盘，硬盘，储存，硬件，移动，保存，文件，安全,张晏
直剃刀,straight-razor,化妆美妆,Makeups,,image.png,是,刀,齐奉飞
草帽,straw-hat,服饰,Clothes,,image.png,是,帽子，道具，草帽,马玉欣
伸展,stretching,编辑,Edit,,image.png,是,拉伸，扩展，拖大，放大,夏立诚
拉伸,stretching-one,体育运动,Sports,,stretching.jpg,是,,杨威
删除线,strikethrough,编辑,Edit,,image.png,是,删除，线，切断，切割,齐奉飞
保险箱,strongbox,硬件,Hardware,,image.png,否,保险，箱子，安全，稳固,金磊
减去下一层,subtract-selection,编辑,Edit,,image.png,是,双层，减去上层，排除,夏立诚
减去上一层,subtract-selection-one,编辑,Edit,,image.png,是,双层，减去上层，排除,夏立诚
地铁,subway,硬件,Hardware,,image.png,否,交通，火车，运输，货运，电车，公交车,张晏
成功,success,符号标识,Character,,image.png,是,完成，成功，勋章，胜利，获胜,金磊
图片成功,success-picture,办公文档,Office,,success-picture.jpg,是,,杨威
合并,sum,编辑,Edit,,image.png,是,并集，合集，加选，融合,高亚栋
太阳,sun,天气,Weather,,image.png,否,太阳，晴朗，阳光,常留留
太阳帽,sun-hat,服饰,Clothes,,image.png,是,帽子，道具，服装，连衣裙,马玉欣
太阳1,sun-one,天气,Weather,,image.png,否,阳光，太阳，晴朗,常留留
日光浴,sunbath,交通旅游,Travel,,image.png,是,休闲，休息，躺椅，日光浴，度假，放松,张文珠
晴天,sunny,天气,Weather,,image.png,是,天气，晴朗，好心情,常留留
日出,sunrise,交通旅游,Travel,,image.png,是,日出，风景,张文珠
落日,sunset,交通旅游,Travel,,sunset.jpg,,,杨威
遮阳篷,sunshade,交通旅游,Travel,,image.png,是,遮阳伞，度假，休闲,张文珠
惊讶张嘴,surprised-face-with-open-big-mouth,表情,Emoji,,image.png,否,惊讶张嘴，表情,金磊
惊讶,surprised-face-with-open-mouth,表情,Emoji,,image.png,否,惊讶，表情，目瞪口呆,金磊
监控摄像头,surveillance-cameras,硬件,Hardware,,image.png,是,监控摄像头,金磊
监控摄像头,surveillance-cameras-one,硬件,Hardware,,image.png,是,摄像，拍摄，记录，录像，录制，检测，探头，抓拍，偷拍,张晏
监控摄像头,surveillance-cameras-two,硬件,Hardware,,image.png,是,监控摄像头,金磊
燕子,swallow,医疗健康,Health,,image.png,是,鸟，麻雀，小鸟，动物，燕子，燕窝,常留留
毛衣,sweater,服饰,Clothes,,image.png,否,毛绒，上衣，卫衣，棉衣,马玉欣
游泳池,swimming-pool,体育运动,Sports,,image.png,是,水池，游泳，潜水，下水，泡水，泡澡，河，水塘,梁超
游泳圈,swimming-ring,体育运动,Sports,,image.png,否,救生圈，气球，游泳，下水，安全，救生，圈,梁超
泳装,swimsuit,服饰,Clothes,,image.png,否,游泳，泳裤，泳衣,马玉欣
招手,swing,手势动作,Hands,,image.png,是,摇手，再见，鼓掌，击掌,陈子豪
刷卡,swipe,电商财产,Money,,image.png,是,刷卡，支付，识别,史晓彤
切换,switch,箭头方向,Arrows,是,image.png,是,切换，箭头，左右箭头，转换,齐奉飞
切换按钮,switch-button,界面组件,Components,,image.png,是,切换按钮，开关，切换，组合,金磊
切换对比,switch-contrast,抽象图形,Abstract,,image.png,否,切换对比，对称,金磊
任天堂游戏,switch-nintendo,硬件,Hardware,,image.png,是,手柄，控制器，游戏机，操作器,孟祥瑞
开关,switch-one,硬件,Hardware,,image.png,是,开关，控制器，调节器,孟祥瑞
切换主题,switch-themes,编辑,Edit,,image.png,是,切换，更换，主题，上传文件,常留留
切换轨道,switch-track,美颜调整,Operate,,image.png,是,切换轨道，切换，轨道，线路,金磊
切换完成,switching-done,编辑,Edit,,image.png,是,更换，完成，对勾,常留留
符号,symbol,符号标识,Character,,image.png,否,标志性，阿尔法，符号,常留留
双X符号,symbol-double-x,抽象图形,Abstract,,image.png,否,双X符号，抽象，关闭，道路，十字路口,金磊
对称,symmetry,抽象图形,Abstract,,image.png,否,对称，抽象,金磊
同步,sync,抽象图形,Abstract,,image.png,是,同步，对齐，复制，十字,张蔓
系统,system,基础,Base,,image.png,是,系统，更多，四块,齐奉飞
T恤,t-shirt,服饰,Clothes,,image.png,否,衣服，上衣，短袖,马玉欣
表格,table,办公文档,Office,,image.png,是,表格，笔记本，纸张，文件，文本,金磊
表格,table-file,界面组件,Components,,image.png,否,表格，数据，列表,白明泽
台灯,table-lamp,硬件,Hardware,,image.png,是,台灯，灯光，书桌，电器，家电,金磊
报表,table-report,抽象图形,Abstract,,image.png,是,广告报表，抽象，文件,常留留
乒乓球,tabletennis,体育运动,Sports,,image.png,是,乒乓球，乒乓，运动，体育，拍，打，扣，球类，球,梁超
标签,tag,基础,Base,,image.png,否,标记，便签，标签，不关注，取消订阅,刘心乐
标签,tag-one,基础,Base,,image.png,是,便签，折扣，标记，价签,刘心乐
裁剪,tailoring,编辑,Edit,,image.png,是,裁切，编辑，裁剪放大,夏立诚
裁剪放大,tailoring-two,编辑,Edit,,image.png,是,裁切，编辑，裁剪放大,夏立诚
泰姬陵,taj-mahal,建筑,Build,,image.png,否,城楼，阁楼，寺庙，教堂，办公楼,王小犇
飞机起飞,take-off,交通旅游,Travel,,image.png,是,飞行，起飞，航空，航空航天，飞机,张文珠
起飞,take-off-one,交通旅游,Travel,,take-off.jpg,,,杨威
淘宝,taobao,品牌,Brand,,image.png,是,阿里巴巴，电商，购物，手机购物，淘宝，logo,常留留
磁带,tape,多媒体音乐,Music,,image.png,否,磁带，音乐，复古，收音机、,齐奉飞
卷尺,tape-measure,工业,Industry,,tape-measure.jpg,是,,杨威
靶子,target,其它,Others,,image.png,是,射击，攻击，目标,金磊
靶标,target-one,体育运动,Sports,,image.png,否,射击，打靶，训练，射，精准，射箭，比赛，标靶，准确，枪战,梁超
枪靶,target-two,体育运动,Sports,,image.png,否,射击，打靶，训练，射，精准，射箭，比赛，标靶，准确，枪战，扫描,梁超
金牛座,taurus,星座,Constellation,,taurus.jpg,否,,杨威
出租车,taxi,交通旅游,Travel,,image.png,否,出租车，出行，交通，汽车，付费,白明泽
茶,tea,食品,Foods,,image.png,是,饮料，茶饮，热水，咖啡，热牛奶,孔维佳
喝茶,tea-drink,食品,Foods,,image.png,是,喝茶，饮料，餐饮，下午茶，咖啡，热饮,金磊
茶壶,teapot,食品,Foods,,image.png,是,茶壶，水壶，热水壶，泡茶,胡玉娜
牙齿,teeth,医疗健康,Health,,image.png,是,口腔，齿科，牙齿，医疗,常留留
Telegram,telegram,品牌,Brand,,image.png,是,飞机，logo，通信软件，聊天，社交,齐奉飞
望远镜,telescope,硬件,Hardware,,image.png,否,望远镜，侦查，观察，监视，工具,金磊
QQ,tencent-qq,品牌,Brand,,image.png,是,企鹅，logo，qq，通信软件，聊天，社交,齐奉飞
网球,tennis,体育运动,Sports,,image.png,是,运动，球，网球,常留留
帐篷,tent,交通旅游,Travel,,image.png,是,帐篷，户外，露营，居住，家,金磊
帐篷旗帜,tent-banner,交通旅游,Travel,,image.png,是,帐篷，户外，露营，居住，家,金磊
终端,terminal,其它,Others,,image.png,是,技术，终端，命令行，代码框，程序,常留留
终止文件,termination-file,办公文档,Office,,image.png,是,无效，失效，禁用,田婧
阳台,terrace,生活,Life,,terrace.jpg,否,,杨威
试管,test-tube,测量 & 试验,Measurement,,image.png,否,试管，试验，化学，科学，容器,金磊
文字,text,编辑,Edit,,image.png,是,文字，输入，文本，文案,白明泽
文字加粗,text-bold,编辑,Edit,,image.png,是,文字加粗,常留留
文字斜体,text-italic,编辑,Edit,,image.png,是,文字倾斜，斜体,常留留
文字讯息,text-message,办公文档,Office,,image.png,是,音讯，消息，文字，资讯,田婧
文字识别,text-recognition,办公文档,Office,,image.png,否,识别，文字，字体,田婧
文本旋转-下,text-rotation-down,编辑,Edit,,image.png,是,文本，编辑，文字，旋转，向下,金磊
文本旋转-左,text-rotation-left,编辑,Edit,,image.png,是,文本，编辑，文字，旋转，向左,金磊
文本旋转-无,text-rotation-none,编辑,Edit,,image.png,是,文本，编辑，文字，旋转，向右,金磊
文本旋转-上,text-rotation-up,编辑,Edit,,image.png,是,文本，编辑，文字，旋转，向上,金磊
文本样式,text-style,编辑,Edit,,image.png,否,文字样式，文本放大，选中文字,金磊
文本样式,text-style-one,编辑,Edit,,image.png,是,文本，编辑，文字，样式，属性,金磊
文字下划线,text-underline,编辑,Edit,,image.png,是,下划线，文字,常留留
文本换行-溢出,text-wrap-overflow,编辑,Edit,,image.png,是,超出，溢出，文本，换行，折行,常留留
文本换行-截断,text-wrap-truncation,编辑,Edit,,image.png,是,截断，省略，文本省略，换行,常留留
文字域,textarea,编辑,Edit,,image.png,否,文字,齐奉飞
纹理,texture,抽象图形,Abstract,,image.png,是,纹理，面积，阴影,金磊
纹理,texture-two,抽象图形,Abstract,,image.png,是,纹理，底图，图案，抽象,金磊
单肩包,the-single-shoulder-bag,服饰,Clothes,,image.png,否,单肩包，挎包，小包,马玉欣
影院,theater,交通旅游,Travel,,image.png,否,看电影，幕布，电影，IMAX,常留留
主题,theme,服饰,Clothes,,image.png,否,主题，衣服，服装,白明泽
温度计,thermometer,测量 & 试验,Measurement,,image.png,否,温度计，测量，体温，冷热,齐奉飞
温度计1,thermometer-one,医疗健康,Health,,thermometer-one.jpg,否,,杨威
保温杯,thermos-cup,食品,Foods,,image.png,否,,齐奉飞
瘦身,thin,体育运动,Sports,,image.png,否,胸，身材，瘦，女人，妩媚，性感,梁超
思考问题,thinking-problem,其它,Others,,image.png,是,思考问题,金磊
三,three,手势动作,Hands,,image.png,是,三，手指，手势,陈子豪
3D眼镜,three-d-glasses,服饰,Clothes,,image.png,否,眼镜，三维立体，3d，三维,常留留
三个菱形,three-hexagons,抽象图形,Abstract,,image.png,否,三个菱形，形状拼接，组合,金磊
按键三,three-key,硬件,Hardware,,image.png,是,三，3，按键,齐奉飞
三斜杠,three-slashes,抽象图形,Abstract,,image.png,是,三斜杠，标志，平行,金磊
三,three-three,手势动作,Hands,,image.png,是,三，手指，手势,陈子豪
三个三角,three-triangles,抽象图形,Abstract,,image.png,否,三个三角，三角拼接，组合,金磊
踩,thumbs-down,手势动作,Hands,,image.png,是,差评，不赞，错误,刘心乐
赞,thumbs-up,手势动作,Hands,是,image.png,是,好评，点赞，优秀,刘心乐
霹雳接口,thunderbolt,硬件,Hardware,,image.png,是,接口，数据线，闪电传输,齐奉飞
雷雨,thunderstorm,天气,Weather,,image.png,是,雷雨，打雷，闪电，下雨,齐奉飞
雷雨,thunderstorm-one,天气,Weather,,image.png,是,雷雨，打雷，闪电，下雨,齐奉飞
券,ticket,办公文档,Office,,image.png,是,饭票，电影票，活动票，门票，优惠券,田婧
票,ticket-one,办公文档,Office,,image.png,是,饭票，电影票，活动票，门票，优惠券,田婧
票务检查,tickets-checked,交通旅游,Travel,,image.png,是,检票，值机，票务，票，票据，开票,张文珠
门票,tickets-one,交通旅游,Travel,,image.png,是,检票，值机，票务，票，票据，机票，票夹,张文珠
门票,tickets-two,交通旅游,Travel,,image.png,是,检票，值机，票务，票，票据，机票，发票，收据,张文珠
生肖虎,tiger-zodiac,动物,Animals,,tiger-zodiac.jpg,是,,杨威
抖音,tiktok,品牌,Brand,,image.png,是,抖音，短视频，小视频，TikTok，logo，字节跳动,常留留
时间,time,时间日期,Time,是,image.png,是,钟表，时间，倒计时,齐奉飞
定时发送,timed-mail,办公文档,Office,,image.png,是,邮件，信件，文件夹，定时转发,齐奉飞
时间线,timeline,数据图表,Charts,,image.png,是,时间线，分析，图表,常留留
计时器,timer,硬件,Hardware,,image.png,是,计时器，手表，时间，智能手表，机械表,孟祥瑞
提示,tips,基础,Base,,image.png,否,灯泡，创意，灯光，灵感,齐奉飞
提示,tips-one,交流沟通,Communicate,,image.png,是,信息提示，提示，警示，报错，提示信息，message,常留留
溜溜球,tire-swing,母婴儿童,Baby,,image.png,是,球，旋转，吊球,齐奉飞
标题级别,title-level,编辑,Edit,,image.png,是,字号，级别，文字尺寸，文字大小,常留留
去底部,to-bottom,箭头方向,Arrows,,image.png,否,下，底部，下载，箭头,齐奉飞
去底部1,to-bottom-one,箭头方向,Arrows,,image.png,否,箭头，下，底部,齐奉飞
去左侧,to-left,箭头方向,Arrows,,image.png,是,箭头，左,齐奉飞
去右侧,to-right,箭头方向,Arrows,,image.png,是,箭头，右,齐奉飞
去顶部,to-top,箭头方向,Arrows,,image.png,否,上，顶部，上传，箭头,齐奉飞
去顶部1,to-top-one,箭头方向,Arrows,,image.png,否,箭头，上，顶部,齐奉飞
马桶,toilet,硬件,Hardware,,image.png,否,卫生间，公共厕所,张晏
番茄,tomato,食品,Foods,,image.png,否,水果，蔬菜，西红柿,孔维佳
工具,tool,基础,Base,是,image.png,是,优化，扳手，设置，工具，维修,白明泽
工具箱,toolkit,其它,Others,,toolkit.jpg,否,,杨威
顶栏,top-bar,编辑,Edit,,image.png,否,布局，排版，上,齐奉飞
topbuzz,topbuzz,品牌,Brand,,image.png,是,短视频，小视频，Topbuzz，logo，字体，字节跳动,常留留
话题,topic,交流沟通,Communicate,,image.png,是,话题，辩论，讨论，提示，气泡,常留留
话题讨论,topic-discussion,交流沟通,Communicate,,image.png,是,话题讨论，提示气泡,金磊
火炬,torch,体育运动,Sports,,image.png,是,奥运会，火炬，火，传递，点燃，燃烧，火焰，火把，照明，圣火，生火,梁超
旅游巴士,tour-bus,交通旅游,Travel,,image.png,是,陆运，巴士，公交，公交车，大巴车，旅行巴士，旅游巴士,张文珠
毛巾,towel,体育运动,Sports,,image.png,是,布，布料，浴巾，毛巾，手绢，生活用品，软，擦，洗,梁超
塔楼,tower,建筑,Build,,image.png,否,城楼，阁楼，寺庙，教堂，办公楼,王小犇
风笛塔,tower-of-babel,建筑,Build,,image.png,是,城楼，阁楼，寺庙，教堂，办公楼,王小犇
比萨斜塔,tower-of-pisa,建筑,Build,,image.png,是,城楼，阁楼，寺庙，教堂，办公楼,王小犇
毒素,toxins,医疗健康,Health,,image.png,是,有毒害，有害气体，恐怖，有害，骷髅,常留留
追踪,trace,其它,Others,,image.png,是,追踪，查探，目标，命中,常留留
商标符号,trademark,符号标识,Character,,image.png,是,商标符号，标志,金磊
中药,traditional-chinese-medicine,医疗健康,Health,,image.png,是,中国 药材 中药 饭 碗,齐奉飞
火车,train,交通旅游,Travel,,train.jpg,,,杨威
成交,transaction,电商财产,Money,,image.png,是,成交单,齐奉飞
交易清单,transaction-order,电商财产,Money,,image.png,是,交易列表,齐奉飞
转机,transfer,交通旅游,Travel,,image.png,是,转机，换乘，移动,张文珠
双向数据互传,transfer-data,箭头方向,Arrows,,image.png,是,传输，传送，传出，传入，互传，线,常留留
转变,transform,办公文档,Office,,image.png,是,转化，连接，旋转，回旋，回传,田婧
翻译,translate,基础,Base,,image.png,是,翻译，多语言，国际化，中文，英文,金磊
翻译,translation,编辑,Edit,,image.png,是,文本编辑，文字旋转，翻译，转码,金磊
运送车,transport,交通旅游,Travel,,image.png,是,行李运输，运送，运送车，搬运，托运,张文珠
送货车,transporter,硬件,Hardware,,image.png,是,快递车，运输车,齐奉飞
梯形,trapezoid,几何图形,Graphics,,image.png,否,,齐奉飞
托盘,tray,食品,Foods,,image.png,是,托盘，盘子，厨具,胡玉娜
跑步机,treadmill,体育运动,Sports,,image.png,是,跑步，器材，工具，跑，智能，电子，设备,梁超
跑步机1,treadmill-one,体育运动,Sports,,image.png,是,跑步，运动，体育，跑，慢跑，健身，减脂，瘦身，训练,梁超
跑步机,treadmill-two,体育运动,Sports,,treadmill-two.jpg,是,,杨威
宝箱,treasure-chest,抽象图形,Abstract,,image.png,否,宝箱，箱子，宝贝，工具箱,金磊
树,tree,能源 & 生命,Energy,,image.png,是,节能，环保，新能源，植物，树木,金磊
树状图,tree-diagram,链接,Connect,,image.png,是,整理，树状图，散发，分支，结构,张蔓
树结构,tree-list,界面组件,Components,,image.png,是,树结构，结构，树，序列，排序,金磊
树1,tree-one,能源 & 生命,Energy,,tree-one.jpg,是,,杨威
树,tree-two,能源 & 生命,Energy,,tree.jpg,否,节能，环保，新能源，植物，树木,杨威
趋势,trend,电商财产,Money,,image.png,是,上升，升高，上调，调高，涨幅,白明泽
趋势,trend-two,电商财产,Money,,image.png,是,趋势，数据，涨幅，增长,金磊
趋势下降,trending-down,箭头方向,Arrows,,image.png,是,下降，向下，降低，下跌，趋势,常留留
趋势上升,trending-up,箭头方向,Arrows,,image.png,是,上升，向上，提升，趋势，箭头,常留留
三角形,triangle,几何图形,Graphics,,image.png,否,,齐奉飞
三角圆矩形,triangle-round-rectangle,抽象图形,Abstract,,image.png,是,三角圆矩形，形状拼接,金磊
三角尺,triangle-ruler,测量 & 试验,Measurement,,image.png,是,三角尺，长度，测量，刻度,金磊
三棱锥,triangular-pyramid,抽象图形,Abstract,,image.png,否,三棱锥，容器,金磊
奖杯,trophy,游戏,Game,,image.png,否,奖杯，冠军，比赛，胜利，奖励，荣誉,白明泽
喇叭裤,trousers-bell-bottoms,服饰,Clothes,,image.png,否,裤子，长裤，7分裤，九分裤，阔腿裤,马玉欣
货车,truck,硬件,Hardware,,image.png,是,出行，货车，卡车，皮卡，硬件，汽车，设备，交通，运输,常留留
喇叭,trumpet,硬件,Hardware,,image.png,是,声音，音乐，乐器，扩音器，喇叭,孟祥瑞
行李箱,trunk,服饰,Clothes,,image.png,否,行李，箱子，皮箱,马玉欣
浴缸,tub,生活,Life,,tub.jpg,是,,杨威
图虫,tuchong,品牌,Brand,,image.png,是,图片，创意，摄影，logo,齐奉飞
tumblr,tumblr,品牌,Brand,,image.png,是,图片，动态，社交，logo，tumblr,齐奉飞
火鸡,turkey,食品,Foods,,image.png,是,鸡肉，鸡腿，烧鸡，餐饮，美食,孔维佳
人员调动,turn-around,用户人名,Peoples,,image.png,是,,齐奉飞
